img_id,anno_image_quality,anno_texts
mcocr_private_145121ggbsz.jpg,0.5,"VinCommerce|||VM+ QNH Tổ 7, khu Minh Tiến A|||Tổ 7, Khu Minh Tiến A|||P. Cầm Bình, TP. Cầm Phá, QNH|||Ngày bán:12/08/2020 21:05|||TỔNG TIỀN PHẢI T. TOÁN|||40.900"
mcocr_private_145121gguzl.jpg,0.5,|||VÀ NHÀ SÁCH GD-TC CÂM PHẢ THỊ|||1981 Đc: 212 Đường Trần Phú-Cẩm Phải|||Thời gian:20:10:41 - 14/08/2020|||Tổng số thanh toán:|||302.000
mcocr_private_145121ggvml.jpg,0.5,"MINIMART ANAN|||Chợ Sũi Phú Thị Gia Làm Đại|||Ngày: 10/08/2020-14:24|||Tổng cộng|||103,000"
mcocr_private_145121gntrz.jpg,0.5,"VinCommerce|||Thứ Số 1060-1002 Dương Trần Phú|||TP. Cẩm Phả, Quảng Ninh|||Ngày bán: 12/08/2020 20:15|||TỔNG TIỀN PHẢI T.TOÁN|||46.000"
mcocr_private_145121haoxr.jpg,0.5,"||||||NGÀY:|||19:39:11|||TỔNG CÔNG:|||""VNDZ49,600"""
mcocr_private_145121hlcvt.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 11/08/2020-21:11|||Ngày: 11/08/2020-21:11|||Tổng tiền|||701,040"
mcocr_private_145121hzene.jpg,0.5,NHÀ SÁCH GD-TC CẨM PHẢ|||ĐC: 212 Đường Trần Phú - Cẩm Phả|||Thời gian:11:37:45 - 14/08/2020|||Tổng số thanh toán:|||220.000
mcocr_private_145121ieaju.jpg,0.5,"Saigon Co.op|||Co.op Food HN THE K-PARK|||ket hop dich vu tren o dat H-CT2 thuoc|||Du an Dau tu xay dung Khu nha o Hi Brand|||Tai Khu do thi moi Van Phu, Tan|||P. Phu La, Q. Ha Dong, Tp Ha Noi|||Ngay: 20/09/2019 12:18:21|||Tong so tien thanh toan:|||27,213.00"
mcocr_private_145121inkgz.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 15/08/2020-19:15|||Tổng cộng|||79,000"
mcocr_private_145120clklv.jpg,0.5,"Precontabilities|||Tiết Kiệm Thời Gian, Tận Hưởng Cuộc Sống|||434 Nguyễn Văn Công, P.3, Q.Gò Vấp|||97 Thạch Lam, P.Hiệp Tân, Q.Tân Phú|||24-03-2019|||Tổng tiền:|||40,000"
mcocr_private_145120cmjrk.jpg,0.5,SIEU THI BACH HOA TONG HOP|||Thuận Sơ 5 Căm Tày - Cầm Phá - QN|||Ngày: 09/08/2020-17:|||
mcocr_private_145120cwwpk.jpg,0.5,|||ĐÃ NHÀ SÁCH GD-TC CẨM PHẢI|||1981 Đc: 212 Đường Trần Phú-Cẩm Phả|||Thời gian:18:33:01 - 14/08/2020|||Tổng số thanh toán:|||97.000đ|||97.0008
mcocr_private_145120cykek.jpg,0.5,"THỨC COFFEE|||22 Quang Trung, P10, Gò Vấp|||Giờ vào:|||Ngày|||Giờ ra:|||24.03.2019|||09.31|||Tiền Thanh Toán:|||35 000"
mcocr_private_145120czmqe.jpg,0.5,"VinCommerce|||VM+ QNH 86 Trần Phú|||Số Số Đường Trần Phú, P. Cảm Tây|||TP Cẩm Phả, T.Quảng Ninh.|||Ngày bán:11/08/2020 10:19|||TỔNG TIỀN PHẢI T. TOÁN|||142.826"
mcocr_private_145120dbokx.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 10/08/2020-16:43|||Tổng tiền|||54,000"
mcocr_private_145120ddbdw.jpg,0.5,"sau sieu thi bach hoa tong hop|||Số 5 Cẩm Tây - Cầm Phả - QN|||1996 Tel: 0203.37.M199. Websiter wwwsieuthlip.vn 1996|||Tổng cộng (đã gồm VAT):|||105,000"
mcocr_private_145120dimiw.jpg,0.5,"VinCommerce|||VM+ QNH Tổ 7, khu Minh Tiến A|||13 Tô 7, Khu Minh Tiên A|||P. Cảm Bình, TP. Cầm Pha, ONH|||Ngày:12/08/2020|||Thời gian:20:52|||"
mcocr_private_145120djlum.jpg,0.5,"Payờoé;|||""TÀNH""""NHƯNG""""""|||Dan Nib Thế|||15a10 0:12|||TỔNG:|||1617.917 Đ"
mcocr_private_145120dmcly.jpg,0.5,NHÀ SÁCH GD.TC CẨM PHÀ|||Đc 212 Đường Trần Phú-Cẩm Phả|||Thời gian:08:30:11 - 15/08/2020|||Tổng số thanh toán:|||6.000
mcocr_private_145120drkwk.jpg,0.5,|||THỊ TỐ 7 KM NINH TIÊM A.P.CA|||ĐỊA CHỈ:|||09/08/2020 10:11:18|||300000000|||50.000 Đ
mcocr_private_145120dvojm.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 12/08/2020-13:14|||Tổng cộng:|||13,000"
mcocr_private_145120dwgtk.jpg,0.5,"VinCommerce|||VM+ ONH 112 Thành Miền|||TP. Cẩm Phả, Quảng Ninh|||Ngày bán: 10/08/2020 10:10|||TỔNG TIỀN PHẢI T.TOÁN|||174.850"
mcocr_private_145121oiyws.jpg,0.5,NHÀ SÁCH GD-TC CẨM PHẢ|||ĐC: 212 Đường Trần Phú-Cẩm Phả|||Thời gian:09:17:21 - 11/08/2020|||Tổng số thanh toán:|||49.000
mcocr_private_145121ojvci.jpg,0.5,NHÀ SÁCH GD-TC CẨM PHẢ|||ĐC: 212 Đường Trần Phú-Cẩm Phả|||Thời gian:09:58:24 - 15/08/2020|||Tổng số thanh toán:|||127.000
mcocr_private_145121okklv.jpg,0.5,"VinCommerce|||Thành Số 1060-102 Đường Trần Phố|||TP. Cầm Phà, Quảng Nam|||Ngày bán:14/08/2020 06:47|||TỔNG TIỀN PHẢI T. TOÁN|||19.900"
mcocr_private_145121olllu.jpg,0.5,||||||Ngay: 21/05/2020 17:14:18|||
mcocr_private_145121oyoxa.jpg,0.5,NHÀ SÁCH GD-TC CẨM PHẢ|||ĐC: 212 Đường Trần Phú-Cẩm Phả|||Thời gian:08:53:41 - 11/08/2020|||Tổng số thanh toán:|||36.000d
mcocr_private_145121pcidy.jpg,0.5,"CỬA HÀNG NĂM OÁNH|||Xã Thôn Phú Thmy, Xã Phú Thị, Huyện Gia Lâm, TP Hà Nội|||Ngày: 10-08-2020|||Cộng tiền hàng|||550,000"
mcocr_private_145121pgxpu.jpg,0.5,"THỨC COFFEE|||22 Quang Trung, P10, Gò Vấp|||Giờ vào:|||Ngày;|||Giờ ra:|||31.03.2019|||09.30|||- Tiền Thanh Toán:|||35 000"
mcocr_private_145121phqfz.jpg,0.5,||||||NGÀY 106 THỐNG: 12/08/2020 12:39|||Tổng thanh toán|||6.378.441
mcocr_private_145121pjnag.jpg,0.5,"VinCommerce|||VM+ QNH Dự án quỹ đất đường sắt|||DA QĐ dọc tuyến ĐS Tổ 3 Khu 2|||P. Cảm Sơn, TP. Cảm Phà, T. GN|||Ngày bán:14/08/2020 18:56|||TỔNG TIỀN PHẢI T. TOÁN|||98.085"
mcocr_private_145121pmgai.jpg,0.5,"Vincommerce|||VM+ QNH Tổ 7, khu Minh Tiến A|||Tổ 7, khu Minh Tiến A|||P. Cẩm Bình, TP. Cẩm Phả, QNH|||Ngày:13/08/2020|||Thời gian:16:34|||"
mcocr_private_145121pmtie.jpg,0.5,"The coffee house|||403 Phan Huy Ích, P.14, Q Gò Vấp|||Thời gian:30.09.2020 08.25|||Thanh Toán:|||49000"
mcocr_private_145121pyboc.jpg,0.5,NHÀ SÁCH GD-TC CẨM PHẢ|||ĐC: 212 Đường Trần Phú-Cẩm Phả|||Thời gian:10:26:16 - 13/08/2020|||Tổng số thanh toán:|||87.000d
mcocr_private_145121pzatx.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 16/08/2020-17:12|||Tổng tiền:|||62,000"
mcocr_private_145120wfzeb.jpg,0.5,"VinCommerce|||VM+ QNH 1060-1062 Trần Phú|||Số 1060-1062 Đường Trân Phú|||TP. Cẩm Phả, Quảng Ninh|||Ngày bán:12/08/2020 17:26|||TỔNG TIỀN PHẢI T. TOÁN|||12.000"
mcocr_private_145120wmfat.jpg,0.5,"VinCommerce|||VM+ QNH 86 Trần Phú|||Số 86 Đường Trần Phú P. Cẩm Tây|||19 TP Cẩm Phả, T. Quảng Ninh.|||Ngày bán:09/08/2020 20:12|||TỔNG TIỀN PHẢI T.TOÁN|||63.000"
mcocr_private_145120wnsla.jpg,0.5,PHÚ - CẨM|||SCTC CỔ THỔ 10|||Thành phố Cấm|||phường|||Phả - Quang|||Ngày: 08/08/2020 (0/24 CH.0/24 CHT)|||Tổng thanh toán|||30.000
mcocr_private_145120wsxhs.jpg,0.5,Vietcombank|||Trong Dịa Chỉ Dài Lý :|||10 8 DU JO P (M TRUNG|||CAN PHA QUNG NINH|||11/05/2020|||
mcocr_private_145120wwctd.jpg,0.5,NHÀ SÁCH GD-TC CẨM PHẢ|||ĐC: 212 Đường Trần Phú-Cẩm Phả|||Thời gian:10:04:18 - 13/08/2020|||Tổng số thanh toán:|||40.000
mcocr_private_145120wzxfx.jpg,0.5,"VinCommerce|||VM+ QNH 86 Trần Phú|||Số 86 Đường Trần Phú, P. Cầm Tây|||TP Cẩm Pha, T. Quảng Ninh|||Ngày bán:09/08/2020 16107|||TỔNG TIỀN PHẢI T.TOÁN|||122.000"
mcocr_private_145120xajdk.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 16/08/2020-16:19|||Tổng cộng:|||108,000"
mcocr_private_145120xjofx.jpg,0.5,"Saigon Co.op|||Colop Food HN THE K-PARK|||Tang 1, SH42 - Toa K3, Cong trinh chung cu|||ket hop dich vu tren o dat H-CT2 thuoc|||Du an Dau tu xay dung Khu nha o Hi Brand|||P. Phu La, Q. Ha Dong, Tp Ha Noi|||Ngay: 19/09/2019 17:58:19|||Tong so tien thanh toan:|||6,400.00"
mcocr_private_145120xjrbo.jpg,0.5,"VinCommerce|||TP. Cẩm Phả, Quảng Ninh|||Ngày bán:12/08/2020 16:04|||TỔNG TIỀN PHẢI T.TOÁN|||75.000"
mcocr_private_145120xjsdu.jpg,0.5,||||||NGÀY 116 THÔNG 114/06/2020/22113|||17.422.000|||Tổng thanh toán|||CHÍ TI WHI TOÁN REBBESON|||10.713.018
mcocr_private_145120xlqul.jpg,0.5,"Vietcombank|||ĐỊA CHỈ ĐẠI LÝ:|||2060-262 TRÊN PHÚ|||CAM PHA QUANG NINH|||NGÀY:|||12/8/220|||12:03:05|||VCH01,800"
mcocr_private_145120xocav.jpg,0.5,"CTY CP DT PT CN TTP|||THE SIÊU THÌ TIP-CAM TÂY|||ĐỊA CHỈ ĐẠI LÝ|||CAM PHA-QUANG NINH|||09/08/2020|||GIỜ:|||17:54:15|||TỔNG CỘNG:|||VND463, 200"
mcocr_private_145120xqamb.jpg,0.5,"MINIMART ANAN|||Chợ Sũi Phú Thị Gia Lâm|||Ngày: 10/08/2020-18:26|||Tổng tiền|||238,008"
mcocr_private_145120xqxio.jpg,0.5,"THỨC COFFEE|||22 Quang Trung, P10, Gò Vấp|||Giờ vào:|||Ngày:|||Giờ ra:|||23.03.2019|||Tiền Thanh Toán: |||35 000"
mcocr_private_145120xshwc.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 15/08/2020-17:04|||Tổng tiền|||28,000"
mcocr_private_145120xtlae.jpg,0.5,NHÀ SÁCH GD-TC CẨM PHẢ|||ĐC: 212 Đường Trần Phú-Cẩm Phả|||Thời gian:08:05:47 - 14/08/2020|||Tổng số thanh toán:|||20.000
mcocr_private_145120xxxey.jpg,0.5,NHÀ SÁCH GD-TC CÂM PHẢ|||Đc: 2 2 2 Đường Trần Phú-Cẩm Phá|||1981 noi gian .6:11:45 - 31/07/2020|||Tổng số thanh toán:|||20.000
mcocr_private_145120xybgv.jpg,0.5,"Cong Ty UP Dau Tu BDS HAPULICU|||Tang 23?24, Toa Center Building|||So 1, Nguyen Huy Tuong, P.Thanh|||20 Xuan Trung, Q. Thanh Xuan, Ha Noi|||08/2020?49120|||Thanh toan (VND)|||Thanh toan (VND)"
mcocr_private_145120xzodh.jpg,0.5,"Saigon Co.op|||Co.op Food HN THE K-PARK|||ket hop dich vu tren o dat H-CT2 thuoc|||The Du an Dau tu xay dung Khu nha o Hi Brand Hoa|||Tai Khu do thi moi Van Phu 5|||19 P. Phu La, Q. Ha Dong, Tp Ha Noi Noi|||Ngay: 20/09/2019 14:40:48|||Tong so tien thanh toan:|||36,600.00"
mcocr_private_145120yaqdo.jpg,0.5,"Minimart|||Accom flaza Skylake|||VinCommerce|||10 Nam Từ Liêm, HN|||P. My Đình|||Ngày bán: 18/08/2020 17:5|||TỔNG TIỀN PHẢI T. TOÁN|||740.265"
mcocr_private_145120ycjmc.jpg,0.5,"VinCommerce|||""VM% QNH Tố 7, Khu Minh Tiến A Nam""|||Tổ 7, khu Minh Tiến A|||P. Cẩm Bình, TP. Cẩm Phả, QNH|||Ngày bán:09/08/2020 18:11|||TỔNG TIỀN PHẢI T.TOÁN|||-10.800"
mcocr_private_145120yirof.jpg,0.5,"VinCommerce|||VM+ QNH 590 Trần Phú|||Số 590 Trần Phú, P. Cẩm Thủy|||19 TP. Cầm Phả, Quảng Ninh|||Ngày:15/08/2020|||Thời gian:07:30|||"
mcocr_private_145120ypcjr.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 16/08/2020-17:57|||Tổng cộng:|||288,000"
mcocr_private_145120yucon.jpg,0.5,"VinCommerce|||VM+ QNH Tổ 7, khu Minh Tiến A|||Tổ 7, khu Minh Tiến A|||P. Cẩm Bình, TP. Cẩm Phả, QNH|||Ngày bán:09/08/2020 18:24|||TỔNG TIỀN PHẢI T.TOÁN|||35.100"
mcocr_private_145120yujdk.jpg,0.5,"MINIMART ANAN|||Thuy Chợ Sủi Phú Thị Gia Lâm Thị|||Ngày: 16/08/2020-09:38|||Tổng tiền|||222,000"
mcocr_private_145120yvjhy.jpg,0.5,"Vietcombank|||ĐỊA CHỈ MÌ LƯ:|||TU 6 M Br CM TING|||Co Con Ma Quoc Ninh|||20/05/2020|||11:29:47|||TỔNG CỘNG:|||VND455, 382"
mcocr_private_145120ywovu.jpg,0.5,"VinCommerce|||VM+ QNH Tổ 7, Khu Minh Tiến A|||Tô 7, Khu Minh Tiến Á|||P. Cầm Bình, TP. Cầm Phá, QNH|||Ngày bán:14/08/2020 18:39|||TỔNG TIỀN PHẢI T. TOÁN|||240.000"
mcocr_private_145120yzfoc.jpg,0.5,"Saigon Co.op|||Co.op Food, HN THE K-PARK|||the ket hop dich vu tren o dat H-CT2 thuoc thanh|||Du an Dau tu xay dung Khu nha o Hi Brand|||Tai Khu do thi moi Van Phu 4|||P. Phu La, Q. Ha Dong, Tp Ha Noi|||Ngay: 20/09/2019 13:14:26|||Tong so tien thanh toan:|||15,400.00"
mcocr_private_145120zcmaj.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 15/08/2020-08:46|||Tổng cộng:|||218,000"
mcocr_private_145120zmrbk.jpg,0.5,"JahaCafe|||JUST GOOP COFFEE|||857 Nguyễn Kiêm, P3, Q.Gò Vấp|||Ngày:|||09.10.2C20 Giờ vào: 18.31|||Tổng cộng:|||19 000"
mcocr_private_145120zneoy.jpg,0.5,|||||||||
mcocr_private_145120znpmt.jpg,0.5,NHÀ SÁCH GD-TC CẨM PHẢ|||ĐC: 212 Đường Trần Phú-Cẩm Phả|||Thời gian:08:48:18 - 15/08/2020|||Tổng số thanh toán:|||11.000
mcocr_private_145121aephc.jpg,0.5,"Saigon Co.op|||Co.op Food HN THE K-PARK|||Tang 1, SH42 - Toa K3,Cong trinh chung cu|||ket hop dich vu tren o dat H-CT2 thuoc|||Du an Dau tu xay dung Khu nha o Hi Brand|||P. Phu La, Q. Ha Dong, Tp Ha Noi|||Ngay: 23/09/2019 10:30:13|||Tong so tien thanh toan:|||13,832.00"
mcocr_private_145121armrj.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 12/08/2020-08:07|||Tổng cộng:|||108,000"
mcocr_private_145121auqqj.jpg,0.5,NHÀ SÁCH GD-TC CẨM PHẢ|||ĐC: 212 Đường Trần Phú-Cẩm Phả|||Thời gian:10:51:22 - 11/08/2020|||Tổng số thanh toán:|||36.000
mcocr_private_145121axatl.jpg,0.5,"BÁCH HOÀ XANH|||Số 60-62-64 Đường Nguyễn Cửu Đàm, Phường|||Tân Sơn Nhì, Quận Tân Phú, Thành phố Hồ Chí|||12/08/2020 20:12|||Tổng tiền:|||171,420"
mcocr_private_145121ayruq.jpg,0.5,"CỬA HÀNG NĂM OÁNH|||Thôn Phú Thuỵ, Xã Phú Thị, Huyện Gia Lâm, TP Hà Nội|||Ngày: 11-08-2020|||Cộng tiền hàng|||14,000"
mcocr_private_145121bciwl.jpg,0.5,"VinCommerce|||VM+ QNH Tổ 7, Khu Minh Tiến A|||Tổ 7, Khu Minh Tiến A|||P. Cẩm Binh, TP. Cầm Pha, QIH|||Ngày bán: 13/08/2020 21:47|||TỔNG TIỀN PHẢI T.TOÁN|||103.000"
mcocr_private_145121bddlk.jpg,0.5,"MINIMART ANAN|||Chọ Sĩ Phú Thị Gia Làm|||Ngày: 09/08/2020-21:21|||Tổng cộng|||84,000"
mcocr_private_145121bgtjt.jpg,0.5,"Vincommerce|||VM+ QNH Tổ 7, Khu Minh Tiến A|||Xã Tô 7, Khu Minh Tiền Á Sĩ|||P. Cầm Bình, TP. Cầm Pha, ONH|||Ngày bán:14/08/2020 06:59|||TỔNG TIỀN PHẢI T.TOÁN|||12.000"
mcocr_private_145121bnfhp.jpg,0.5,"VinCommerce|||VM+ ONH 1050-1062 Trần Phú|||Thế Số 1060-1062 Đường Trần Phú|||TP. Cẩm Phả, Quảng Ninh|||Ngày bán: 13/08/2020 10:00|||TỔNG TIỀN PHẢI T.TOÁN|||66.800"
mcocr_private_145121boead.jpg,0.5,"THỨC COFFEE|||22 Quang Trung, P10, Gò Vấp|||Giờ vào:|||Giờ ra:|||Ngày:|||31.03.2019|||Tiền Thanh Toán:|||170 000"
mcocr_private_145121brrqt.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 10/08/2020-17:09|||Tổng cộng:|||74,000"
mcocr_private_145121bxdcv.jpg,0.5,"CỬA HÀNG NĂM OÁNH|||Thôn Phú Thuỵ, Xã Phú Thị, Huyện Gia Lâm, TP Hà Nội|||Ngày: 11-08-2020|||Cộng tiền hàng|||69,000"
mcocr_private_145121byien.jpg,0.5,"THỨC COFFEE|||22 Quang Trung, P10, Gò Vấp|||Ngày:|||Giờ ra:|||17.03.2019|||Tiền Thanh Toán:|||45 000"
mcocr_private_145120dwtyw.jpg,0.5,NHÀ SÁCH GD-TC CẨM PHẢ|||ĐC: 212 Đường Trần Phú - Cẩm Phả|||Thời gian:10:02:51 - 13/08/2020|||Tổng số thanh toán:|||90.000
mcocr_private_145120dxuqv.jpg,0.5,"6156-VINNART|||TÊN ĐÀI LÝ|||ĐỊA CHÍ BÀI LÝ|||1986 SUGG-TO 7 MINH TIEN A|||THỊ CẦN BÌNH CẦN PHÁ QN|||NGÀY:|||15/08/2020|||TỔNG CỘNG:|||VND7,200"
mcocr_private_145120dyknb.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 09/08/2020-17:24|||Tổng tiền|||72,000"
mcocr_private_145120dzqzm.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 09/08/2020-19:46|||Tổng cộng:|||164,000"
mcocr_private_145120ebzbl.jpg,0.5,"MINIMART ANAN|||Và Chợ Sùi Phú Thị Gia Lam Đó|||Ngày: 09/08/2020-21:02|||Tổng tiền:|||26,000"
mcocr_private_145120efkkx.jpg,0.5,"Xuân|||244/23a Huỳnh Văn Bánh, P.11, Q.PN|||Ngày/ giờ vào:|||04.10.2020 10.33|||Tiền Thanh Toán:|||240000"
mcocr_private_145120efpse.jpg,0.5,"VGR VINMART 4987 UNH|||ĐỊA CHỈ ĐẠI LY|||THEO TO Ở KHU 3B P CẦM TRUNG|||CAM PHA QUANG NINH|||30/04/2020|||10:20:49|||TỔNG CỘNG:|||VND341, 100"
mcocr_private_145120eghoa.jpg,0.5,"CỬA HÀNG NĂM OÁNH|||Thôn Phủ Thuy, Xã Phú Thị, Huyện Gin Lâm, TP Hà Nội|||Ngày: 11-08-2020|||Cộng tiền hàng|||354,000"
mcocr_private_145120eiyjs.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 13/08/2020-15:56|||Tổng tiền|||140,500"
mcocr_private_145120elnjb.jpg,0.5,"Vietcombank|||ĐỊA CHỈ ĐAI LÝ 1|||TỪ 8 KM) 38 P CẦN TRUNG|||VÀ CAN PHA QUANG NINH|||20/05/2020|||20:19:06|||TỔNG CỘNG:|||VND171,500"
mcocr_private_145120epens.jpg,0.5,"VinCommerce|||VM+ QNH Tổ 7, Khu Minh Tiến A|||Tổ 7 , Khu Minh Tiến A|||P. Cẩm Bình, TP. Cầm Phả, QNH|||Ngày:13/08/2020|||Thời gian:16:13|||"
mcocr_private_145120etjwj.jpg,0.5,||||||NAI|||200.000 Đ
mcocr_private_145120etnlw.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 16/08/2020-08:44|||Tổng cộng:|||257,000"
mcocr_private_145120euvko.jpg,0.5,"CỬA HÀNG NĂM OÁNH|||Thôn Phú Thuỵ, Xã Phú Thị, Huyện Gia Lâm, TP Hà Nội|||Ngày: 12-08-2020|||Cộng tiền hàng|||445,000"
mcocr_private_145120ezfnf.jpg,0.5,"TÊN ĐẠI LÝ:|||VINMART|||và Địa Quí Sĩ|||TỔ 7 NHU MINH TIÊN A,P.CA|||10/08/2020 22:11:56|||TẠI QUẦY|||100.000 Đ"
mcocr_private_145120fevhe.jpg,0.5,"Vietcombank|||ĐỊA CHỈ ĐẠI LÝ:|||CẨM PHẢ, QUẢNG NINH|||13/16/2020|||19:42:31|||"
mcocr_private_145120fhsok.jpg,0.5,"VinCommerce|||VM+ QNH 86 Trần Phú|||Số 86 Đường Trần Phú, P. Cầm Tây|||TP Cầm Phà, T. Quang Ninh|||Ngày:09/08/2020|||Thời gian:16:35|||"
mcocr_private_145120fqeaq.jpg,0.5,"THỨC COFFEE|||22 Quang Trung, P10, Gò Vấp|||Giờ vào:|||Ngày:|||Giờ ra:|||Tiền Thanh Toán:|||35 000"
mcocr_private_145120fuksi.jpg,0.5,"Saigon Co.op|||Co.op Food HN THE K-PARK|||""Tang 1,SH42 - Toa K3,Cong trinh chung cu""|||ket hop dich vu tren o dat H-CT2 thuoc|||Du an Dau tu xay dung Khu nha o Hi Brand|||tai Khu do thi moi Van Phu,|||P. Phu La, 9, Ha Dong, Tp Ha Noi|||Ngay: 23/09/2019 10:41:59|||Tong so tien thanh toan:|||67,462.00"
mcocr_private_145120fxgmu.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 10/08/2020-17:22|||Tổng cộng:|||23,000"
mcocr_private_145120fyhqk.jpg,0.5,NHÀ SÁCH GD-TC CẨM PHẢ|||2012 Đc: 212 Đường Trần Phú-Cẩm Phả Nội|||Thời gian:19:06:35 - 14/08/2020|||Tổng số thanh toán:|||158.000
mcocr_private_145120fzkbv.jpg,0.5,"MINIMART ANAN|||Thuy Chợ Sủi Phú Thị Gia Lâm Thị||||||Tổng cộng:|||246,000"
mcocr_private_145120gbcop.jpg,0.5,"NHÀ SÁCH BÍCH HÀ|||Đc: 121 Đường Cao L3|||Ngày: 9/8/2020|||Tổng tiền phải trả: 133,000"
mcocr_private_145120gdukg.jpg,0.5,"BIG C DI AN|||""CTY TNHH EB BINH DUONG (""""EBBD"""")""|||P. Đong Hoa, TX Di An, Tỉnh Bình Duong|||208.2240|||- Tong cong"
mcocr_private_145120gmdua.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 11/08/2020-08:33|||Tổng cộng|||101,000"
mcocr_private_145120gpiwi.jpg,0.5,"MINIMART ANAN|||Chợ Sủi Phú Thị Gia Lâm|||Ngày: 10/08/2020-17:20|||Tổng cộng:|||88,000"
mcocr_private_145120gpyay.jpg,0.5,"VinCommerce|||VM+ QNH 590 Trần Phú|||Số 590 Trần Phú, P. Gầm Thuy|||19 TP. Cầm Pha, Quảng Ninh|||Ngày bán: 15/08/2020 10:05|||"
mcocr_private_145120gryhs.jpg,0.5,"VinCommerce|||VM+ QNH DỰ ÁN KDC lần biên cọc 6|||DA khu DCLB coc 6,P.Cẩm Sơn|||TP. Cẩm Phả, T.Quảng Ninh|||Ngày bán: 12/08/2020 14:07|||TỔNG TIỀN PHẢI T.TOÁN|||20.000"
mcocr_private_145120gsoxn.jpg,0.5,"VinCommerce|||VM+QNH 1060-1062 Trần Phú|||Số 1060-1062 Đường Trân Phú|||TP.Cẩm Phả, Quảng Ninh|||Ngày bán:15/08/2020 11:16|||TỔNG TIỀN PHẢI T.TOÁN|||150.600"
mcocr_private_145120gxzhn.jpg,0.5,"Saigon Co.op|||Co.op Food HN GREEN STARS|||Toa 21B5, CC Green Stars|||234 Pham Van Dong, P. Co Nhue|||Q. Bac Tu Liem, Tp. Ha Noi|||Ngay: 10/07/2020 14:15:29|||Tong so tien thanh toán|||57,700.00"
mcocr_private_145120hfwms.jpg,0.5,"VinCommerce|||VM+ QNH Tổ 7, Khu Minh Tiến A|||Tô 7, Khu Minh Tiền Á|||P. Cảm Bình, TP. Cầm Phá, ONH|||Ngày bán:13/08/2020 18:22|||TỔNG TIỀN PHẢI T. TOÁN|||22.510"
mcocr_private_145120hfyit.jpg,0.5,PHẢ|||Thuận 104 Tran Phú Phường Cấm Tây Thành phố Căm Thuận|||Phả Quảng Ninh|||Ngày: 09/08/2020 (07.26 CH-07:26 CH)|||Tổng thanh toán|||60.000
mcocr_private_145120hmavz.jpg,0.5,"Saigon Co.op|||It Co.op Food HN THE K-PARK 19|||ket hop dich vu tren o dat H-cr2 thuoc|||Du an Dau tu xay dung Khu nha o Hi Brand|||Tai Khu do thi noi Van Phu,|||P. Phu La, Q. Ha Dong, Tp Ha Noi|||Ngay: 17/09/2019 11:40:34|||Tong so tien thanh toan:|||30,912.00"
mcocr_private_145120hncxt.jpg,0.5,NHÀ SÁCH GD-TC CẨM PHẢ|||ĐC: 212 Đường Trần Phú-Cẩm Phả|||Thời gian:09:45:57 - 13/08/2020|||Tổng số thanh toán|||193.000
mcocr_private_145120hnosf.jpg,0.5,"|||NHÀ THUỐC SỐ 01|||Giờ in: 15:04:51|||Cộng|||172,800"
mcocr_private_145120hnuff.jpg,0.5,"MINIMART ANAN|||Thuy Chợ Sủi Phú Thị Gia Lâm||||||Tổng tiền|||481,000"
mcocr_private_145121qsztx.jpg,0.5,"Saigon Co.op|||Co. op Food HN THE K-PARK|||Tang 1, SH42 - Toa K3,Cong trinh chung cu|||thu ket hop dich vu tren o dat H-CT2 thuoc thu|||Du an Dau tu xay dung Khu nha o Hi Brand|||va tai Khu do thi noi Van Phu An|||P. Phu La, Q. Ha Dong, Tp Ha Noi|||Ngay: 19/09/2019 18:33:45|||Tong so tien thanh toan:|||144,408.20"
mcocr_private_145121qtpyr.jpg,0.5,"Guitar Cafe|||28 Phan Chu Trinh, Hiệp Phú, Quận 9, Ho|||Ngày lập: 03/10/2020|||Thành tiền: 80,000"
